id_poliza,id_cobertura,prima_emitida_cobertura
143825,3,57866.4
143825,5,16560
143826,1,15217.333333333334
143826,2,234.35799999999998
143826,3,1786.188
143826,4,7052.909
143826,5,1200
143826,6,2000
143827,1,164347.2
143828,1,164347.2
143829,1,17499.93333333333
143830,1,91304
143831,1,82173.6
143831,2,1351.13196
143831,3,10297.816560000001
143831,4,40661.768579999996
143831,5,6480
143831,6,10800
143832,1,164347.2
143833,1,209999.19999999998
143833,2,3604.3032
143833,3,27470.635200000004
143833,5,16560
143834,1,164347.2
143834,2,2705.4696
143834,3,20620.0656
143834,5,12960
143835,1,182608
143835,2,2734.1519999999996
143835,3,20838.672000000002
143835,4,82283.196
143835,5,14400
143835,6,24000
143836,1,209999.19999999998
143837,1,182608
143837,2,2734.1519999999996
143837,3,20838.672000000002
143837,4,82283.196
143837,5,14400
143837,6,24000
143838,1,104999.59999999999
143839,1,209999.19999999998
143840,1,182608
143841,1,13695.6
143842,1,209999.19999999998
143842,2,3604.3032
143842,3,27470.635200000004
143842,5,16560
143843,1,104999.59999999999
143844,1,209999.19999999998
143845,1,91304
143845,2,1367.0759999999998
143845,3,10419.336000000001
143845,5,7200
143846,1,209999.19999999998
143846,2,3604.3032
143846,3,27470.635200000004
143846,4,108470.04359999999
143846,5,16560
143846,6,27599.999999999996
143847,1,82173.6
143848,1,164347.2
143848,2,2705.4696
143848,3,20620.0656
143848,5,12960
143849,1,13695.6
143849,2,225.45579999999998
143849,3,1718.3388000000002
143849,5,1080
143850,1,91304
143851,1,91304
143851,2,1537.572
143851,3,11718.792000000001
143851,5,7200
143852,1,17499.93333333333
143853,1,91304
143853,2,1441.8011999999999
143853,3,10988.863200000002
143853,4,43390.4226
143853,5,7200
143853,6,12000
143854,1,182608
143854,2,2743.0319999999997
143854,3,20906.352000000003
143854,5,14400
143855,1,15217.333333333334
143856,1,182608
143857,1,182608
143857,2,2743.0319999999997
143857,3,20906.352000000003
143857,5,14400
143858,1,209999.19999999998
143859,1,209999.19999999998
143860,1,91304
143861,1,164347.2
143861,2,2354.0879999999997
143861,3,17941.968
143861,4,70845.324
143861,5,12960
143861,6,21600
143862,1,15217.333333333334
143862,2,228.58599999999998
143862,3,1742.1960000000001
143862,4,6879.202999999999
143862,5,1200
143862,6,2000
143863,1,82173.6
143864,1,182608
143864,2,2883.6023999999998
143864,3,21977.726400000003
143864,4,86780.8452
143864,5,14400
143864,6,24000
143865,1,82173.6
143865,2,1182.9491999999998
143865,3,9015.9912
143865,5,6480
143866,1,182608
143867,1,164347.2
143868,1,182608
143868,2,2883.6023999999998
143868,3,21977.726400000003
143868,5,14400
143869,1,209999.19999999998
143870,1,182608
143871,1,209999.19999999998
143872,1,13695.6
143873,1,104999.59999999999
143873,2,1802.1516
143873,3,13735.317600000002
143873,5,8280
143874,1,182608
143875,1,82173.6
143876,1,209999.19999999998
143876,2,4610.318399999999
143876,3,35138.1024
143876,5,16560
143877,1,164347.2
143878,1,104999.59999999999
143879,1,15217.333333333334
143879,2,228.58599999999998
143879,3,1742.1960000000001
143879,4,6879.202999999999
143879,5,1200
143879,6,2000
143880,1,209999.19999999998
143881,1,182608
143882,1,182608
143882,2,2883.6023999999998
143882,3,21977.726400000003
143882,5,14400
143883,1,182608
143883,2,2883.6023999999998
143883,3,21977.726400000003
143883,4,86780.8452
143883,5,14400
143883,6,24000
143884,1,182608
143885,1,13695.6
143886,1,104999.59999999999
143887,1,82173.6
143888,1,104999.59999999999
143889,1,164347.2
143890,1,182608
143891,1,164347.2
143892,1,15217.333333333334
143893,1,13695.6
143894,1,164347.2
143894,2,2354.0879999999997
143894,3,17941.968
143894,4,70845.324
143894,5,12960
143894,6,21600
143895,1,164347.2
143895,2,2354.0879999999997
143895,3,17941.968
143895,4,70845.324
143895,5,12960
143895,6,21600
143896,1,13695.6
143897,1,164347.2
143898,1,182608
143898,2,2743.0319999999997
143898,3,20906.352000000003
143898,4,82550.43599999999
143898,5,14400
143898,6,24000
143899,1,164347.2
143900,1,164347.2
143900,2,2702.26392
143900,3,20595.633120000002
143900,4,81323.53715999999
143900,5,12960
143900,6,21600
143901,1,13695.6
143902,1,209999.19999999998
143902,2,3604.3032
143902,3,27470.635200000004
143902,5,16560
143903,1,209999.19999999998
143904,1,15217.333333333334
143905,1,209999.19999999998
143906,1,104999.59999999999
143906,2,1802.1516
143906,3,13735.317600000002
143906,4,54235.021799999995
143906,5,8280
143906,6,13799.999999999998
143907,1,164347.2
143907,2,2702.26392
143907,3,20595.633120000002
143907,5,12960
143908,1,164347.2
143909,1,164347.2
143909,2,2643.9311999999995
143909,3,20151.043200000004
143909,4,79568.0376
143909,5,12960
143909,6,21600
143910,1,17499.93333333333
143910,2,384.19319999999993
143910,3,2928.1752
143910,5,1380
143911,1,164347.2
143911,2,2705.4696
143911,3,20620.0656
143911,5,12960
143912,1,91304
143913,1,17499.93333333333
143914,1,104999.59999999999
143914,2,1802.1516
143914,3,13735.317600000002
143914,5,8280
143915,1,17499.93333333333
143916,1,182608
143916,2,2883.6023999999998
143916,3,21977.726400000003
143916,5,14400
143917,1,182608
143918,1,104999.59999999999
143918,2,1802.1516
143918,3,13735.317600000002
143918,5,8280
143919,1,164347.2
143919,2,2705.4696
143919,3,20620.0656
143919,4,81420.01079999999
143919,5,12960
143919,6,21600
143920,1,91304
143921,1,82173.6
143921,2,1321.9655999999998
143921,3,10075.521600000002
143921,4,39784.0188
143921,5,6480
143921,6,10800
143922,1,182608
143922,2,2883.6023999999998
143922,3,21977.726400000003
143922,5,14400
143923,1,164347.2
143924,1,182608
143924,2,2812.296
143924,3,21434.256
143924,4,84634.908
143924,5,14400
143924,6,24000
143925,1,182608
143926,1,15217.333333333334
143927,1,13695.6
143928,1,182608
143928,2,2734.1519999999996
143928,3,20838.672000000002
143928,5,14400
143929,1,13695.6
143929,2,197.15819999999997
143929,3,1502.6652000000001
143929,5,1080
143930,1,209999.19999999998
143930,2,4610.318399999999
143930,3,35138.1024
143930,5,16560
143931,1,182608
143931,2,3075.144
143931,3,23437.584000000003
143931,4,92545.21199999998
143931,5,14400
143931,6,24000
143932,1,82173.6
143932,2,1351.13196
143932,3,10297.816560000001
143932,4,40661.768579999996
143932,5,6480
143932,6,10800
143933,1,164347.2
143934,1,15217.333333333334
143935,1,17499.93333333333
143936,1,182608
143937,1,164347.2
143938,1,13695.6
143938,2,196.84
143938,3,1500.24
143938,4,5923.82
143938,5,1080
143938,6,1800
143939,1,104999.59999999999
143940,1,13695.6
143940,2,225.18866
143940,3,1716.3027600000003
143940,4,6776.961429999999
143940,5,1080
143940,6,1800
143941,1,13695.6
143942,1,182608
143942,2,2734.1519999999996
143942,3,20838.672000000002
143942,5,14400
143943,1,15217.333333333334
143943,2,240.3002
143943,3,1831.4772000000003
143943,4,7231.737099999999
143943,5,1200
143943,6,2000
143944,1,82173.6
143944,2,1351.13196
143944,3,10297.816560000001
143944,4,40661.768579999996
143944,5,6480
143944,6,10800
143945,1,209999.19999999998
143945,2,3604.3032
143945,3,27470.635200000004
143945,4,108470.04359999999
143945,5,16560
143945,6,27599.999999999996
143946,1,182608
143946,2,2883.6023999999998
143946,3,21977.726400000003
143946,5,14400
143947,1,82173.6
143948,1,13695.6
143949,1,182608
143949,2,3075.144
143949,3,23437.584000000003
143949,4,92545.21199999998
143949,5,14400
143949,6,24000
143950,1,13695.6
143951,1,182608
143951,2,3075.144
143951,3,23437.584000000003
143951,5,14400
143952,1,209999.19999999998
143952,2,4610.318399999999
143952,3,35138.1024
143952,4,138745.66319999998
143952,5,16560
143952,6,27599.999999999996
143953,1,209999.19999999998
143953,2,4610.318399999999
143953,3,35138.1024
143953,5,16560
143954,1,164347.2
143954,2,2702.26392
143954,3,20595.633120000002
143954,5,12960
143955,1,209999.19999999998
143956,1,91304
143957,1,17499.93333333333
143958,1,209999.19999999998
143958,2,3604.3032
143958,3,27470.635200000004
143958,5,16560
143959,1,17499.93333333333
143959,2,384.19319999999993
143959,3,2928.1752
143959,4,11562.138599999998
143959,5,1380
143959,6,2299.9999999999995
143960,1,13695.6
143960,2,196.17399999999998
143960,3,1495.164
143960,4,5903.776999999999
143960,5,1080
143960,6,1800
143961,1,182608
143961,2,2734.1519999999996
143961,3,20838.672000000002
143961,5,14400
143962,1,182608
143962,2,2812.296
143962,3,21434.256
143962,4,84634.908
143962,5,14400
143962,6,24000
143963,1,17499.93333333333
143963,2,300.35859999999997
143963,3,2289.2196000000004
143963,4,9039.1703
143963,5,1380
143963,6,2299.9999999999995
143964,1,104999.59999999999
143964,2,1802.1516
143964,3,13735.317600000002
143964,5,8280
143965,1,209999.19999999998
143965,2,3604.3032
143965,3,27470.635200000004
143965,5,16560
143966,1,164347.2
143966,2,2705.4696
143966,3,20620.0656
143966,5,12960
143967,1,13695.6
143968,1,164347.2
143969,1,17499.93333333333
143970,1,15217.333333333334
143971,1,91304
143972,1,13695.6
143973,1,182608
143974,1,182608
143974,2,2743.0319999999997
143974,3,20906.352000000003
143974,5,14400
143975,1,164347.2
143975,2,2705.4696
143975,3,20620.0656
143975,4,81420.01079999999
143975,5,12960
143975,6,21600
143976,1,164347.2
143976,2,2705.4696
143976,3,20620.0656
143976,5,12960
143977,1,164347.2
143978,1,91304
143979,1,91304
143980,1,104999.59999999999
143981,1,82173.6
143981,2,1181.04
143981,3,9001.44
143981,5,6480
143982,1,91304
143982,2,1441.8011999999999
143982,3,10988.863200000002
143982,5,7200
143983,1,15217.333333333334
143983,2,228.58599999999998
143983,3,1742.1960000000001
143983,4,6879.202999999999
143983,5,1200
143983,6,2000
143984,1,91304
143985,1,164347.2
143985,2,2643.9311999999995
143985,3,20151.043200000004
143985,5,12960
143986,1,82173.6
143986,2,1351.13196
143986,3,10297.816560000001
143986,5,6480
143987,1,91304
143987,2,1441.8011999999999
143987,3,10988.863200000002
143987,4,43390.4226
143987,5,7200
143987,6,12000
143988,1,104999.59999999999
143988,2,1802.1516
143988,3,13735.317600000002
143988,4,54235.021799999995
143988,5,8280
143988,6,13799.999999999998
143989,1,91304
143990,1,182608
143990,2,2883.6023999999998
143990,3,21977.726400000003
143990,4,86780.8452
143990,5,14400
143990,6,24000
143991,1,164347.2
143992,1,91304
143993,1,182608
143993,2,2883.6023999999998
143993,3,21977.726400000003
143993,5,14400
143994,1,164347.2
143995,1,13695.6
143995,2,220.32759999999996
143995,3,1679.2536000000002
143995,5,1080
143996,1,164347.2
143996,2,2354.0879999999997
143996,3,17941.968
143996,5,12960
143997,1,13695.6
143998,1,82173.6
143999,1,164347.2
144000,1,82173.6
144000,2,1351.13196
144000,3,10297.816560000001
144000,4,40661.768579999996
144000,5,6480
144000,6,10800
144001,1,164347.2
144001,2,2702.26392
144001,3,20595.633120000002
144001,4,81323.53715999999
144001,5,12960
144001,6,21600
144002,1,104999.59999999999
144003,1,13695.6
144003,2,197.15819999999997
144003,3,1502.6652000000001
144003,4,5933.396099999999
144003,5,1080
144003,6,1800
144004,1,182608
144004,2,3075.144
144004,3,23437.584000000003
144004,4,92545.21199999998
144004,5,14400
144004,6,24000
144005,1,182608
144006,1,91304
144007,1,209999.19999999998
144008,1,209999.19999999998
144008,2,4610.318399999999
144008,3,35138.1024
144008,5,16560
144009,1,91304
144009,2,1367.0759999999998
144009,3,10419.336000000001
144009,5,7200
144010,1,182608
144011,1,182608
144011,2,2743.0319999999997
144011,3,20906.352000000003
144011,5,14400
144012,1,104999.59999999999
144013,1,164347.2
144014,1,91304
144015,1,15217.333333333334
144016,1,15217.333333333334
144016,2,240.3002
144016,3,1831.4772000000003
144016,4,7231.737099999999
144016,5,1200
144016,6,2000
144017,1,182608
144018,1,209999.19999999998
144019,1,209999.19999999998
144020,1,13695.6
144021,1,164347.2
144021,2,2705.4696
144021,3,20620.0656
144021,5,12960
144022,1,13695.6
144023,1,182608
144024,1,13695.6
144024,2,225.18866
144024,3,1716.3027600000003
144024,5,1080
144025,1,164347.2
144026,1,209999.19999999998
144027,1,17499.93333333333
144028,1,91304
144028,2,1371.5159999999998
144028,3,10453.176000000001
144028,5,7200
144029,1,15217.333333333334
144029,2,228.58599999999998
144029,3,1742.1960000000001
144029,5,1200
144030,1,15217.333333333334
144031,1,209999.19999999998
144032,1,13695.6
144033,1,17499.93333333333
144034,1,182608
144035,1,17499.93333333333
144035,2,384.19319999999993
144035,3,2928.1752
144035,5,1380
144036,1,91304
144037,1,91304
144038,1,209999.19999999998
144038,2,3604.3032
144038,3,27470.635200000004
144038,4,108470.04359999999
144038,5,16560
144038,6,27599.999999999996
144039,1,182608
144039,2,2883.6023999999998
144039,3,21977.726400000003
144039,5,14400
144040,1,182608
144040,2,3075.144
144040,3,23437.584000000003
144040,4,92545.21199999998
144040,5,14400
144040,6,24000
144041,1,13695.6
144041,2,225.45579999999998
144041,3,1718.3388000000002
144041,5,1080
144042,1,82173.6
144042,2,1321.9655999999998
144042,3,10075.521600000002
144042,5,6480
144043,1,182608
144044,1,17499.93333333333
144045,1,182608
144045,2,2743.0319999999997
144045,3,20906.352000000003
144045,5,14400
144046,1,13695.6
144047,1,82173.6
144047,2,1182.9491999999998
144047,3,9015.9912
144047,4,35600.376599999996
144047,5,6480
144047,6,10800
144048,1,164347.2
144048,2,2702.26392
144048,3,20595.633120000002
144048,4,81323.53715999999
144048,5,12960
144048,6,21600
144049,1,209999.19999999998
144049,2,3604.3032
144049,3,27470.635200000004
144049,4,108470.04359999999
144049,5,16560
144049,6,27599.999999999996
144050,1,182608
144051,1,182608
144051,2,2883.6023999999998
144051,3,21977.726400000003
144051,4,86780.8452
144051,5,14400
144051,6,24000
144052,1,13695.6
144052,2,225.45579999999998
144052,3,1718.3388000000002
144052,5,1080
144053,1,164347.2
144053,2,2365.8983999999996
144053,3,18031.9824
144053,5,12960
144054,1,164347.2
144055,1,164347.2
144055,2,2643.9311999999995
144055,3,20151.043200000004
144055,5,12960
144056,1,15217.333333333334
144057,1,164347.2
144057,2,2354.0879999999997
144057,3,17941.968
144057,5,12960
144058,1,182608
144059,1,82173.6
144060,1,91304
144061,1,104999.59999999999
144061,2,1802.1516
144061,3,13735.317600000002
144061,5,8280
144062,1,209999.19999999998
144063,1,82173.6
144063,2,1352.7348
144063,3,10310.0328
144063,5,6480
144064,1,17499.93333333333
144064,2,300.35859999999997
144064,3,2289.2196000000004
144064,5,1380
144065,1,164347.2
144065,2,2643.9311999999995
144065,3,20151.043200000004
144065,5,12960
144066,1,104999.59999999999
144066,2,1802.1516
144066,3,13735.317600000002
144066,5,8280
144067,1,15217.333333333334
144068,1,182608
144068,2,2743.0319999999997
144068,3,20906.352000000003
144068,5,14400
144069,1,82173.6
144070,1,17499.93333333333
144070,2,300.35859999999997
144070,3,2289.2196000000004
144070,5,1380
144071,1,104999.59999999999
144071,2,2305.1591999999996
144071,3,17569.0512
144071,5,8280
144072,1,91304
144072,2,1441.8011999999999
144072,3,10988.863200000002
144072,5,7200
144073,1,164347.2
144073,2,2705.4696
144073,3,20620.0656
144073,5,12960
144074,1,17499.93333333333
144074,2,300.35859999999997
144074,3,2289.2196000000004
144074,5,1380
144075,1,164347.2
144075,2,2441.9556
144075,3,18611.661600000003
144075,5,12960
144076,1,209999.19999999998
144077,1,182608
144078,1,164347.2
144078,2,2362.08
144078,3,18002.88
144078,4,71085.84
144078,5,12960
144078,6,21600
144079,1,164347.2
144079,2,2705.4696
144079,3,20620.0656
144079,5,12960
144080,1,182608
144080,2,2734.1519999999996
144080,3,20838.672000000002
144080,5,14400
144081,1,164347.2
144081,2,2441.9556
144081,3,18611.661600000003
144081,5,12960
144082,1,82173.6
144082,2,1181.04
144082,3,9001.44
144082,5,6480
144083,1,182608
144084,1,182608
144084,2,2743.0319999999997
144084,3,20906.352000000003
144084,5,14400
144085,1,82173.6
144085,2,1177.0439999999999
144085,3,8970.984
144085,5,6480
144086,1,164347.2
144087,1,104999.59999999999
144088,1,182608
144088,2,2883.6023999999998
144088,3,21977.726400000003
144088,5,14400
144089,1,82173.6
144089,2,1177.0439999999999
144089,3,8970.984
144089,5,6480
144090,1,164347.2
144090,2,2705.4696
144090,3,20620.0656
144090,5,12960
144091,1,209999.19999999998
144092,1,209999.19999999998
144092,2,3604.3032
144092,3,27470.635200000004
144092,4,108470.04359999999
144092,5,16560
144092,6,27599.999999999996
144093,1,13695.6
144093,2,220.32759999999996
144093,3,1679.2536000000002
144093,5,1080
144094,1,182608
144094,2,2743.0319999999997
144094,3,20906.352000000003
144094,5,14400
144095,1,182608
144096,1,15217.333333333334
144097,1,182608
144097,2,2812.296
144097,3,21434.256
144097,5,14400
144098,1,209999.19999999998
144099,1,164347.2
144100,1,164347.2
144101,1,209999.19999999998
144102,1,164347.2
144102,2,2354.0879999999997
144102,3,17941.968
144102,5,12960
144103,1,164347.2
144103,2,2705.4696
144103,3,20620.0656
144103,5,12960
144104,1,182608
144104,2,3075.144
144104,3,23437.584000000003
144104,4,92545.21199999998
144104,5,14400
144104,6,24000
144105,1,164347.2
144106,1,13695.6
144107,1,91304
144108,1,182608
144108,2,2743.0319999999997
144108,3,20906.352000000003
144108,5,14400
144109,1,182608
144109,2,2883.6023999999998
144109,3,21977.726400000003
144109,5,14400
144110,1,91304
144111,1,182608
144111,2,3075.144
144111,3,23437.584000000003
144111,5,14400
144112,1,164347.2
144113,1,182608
144114,1,17499.93333333333
144114,2,300.35859999999997
144114,3,2289.2196000000004
144114,4,9039.1703
144114,5,1380
144114,6,2299.9999999999995
144115,1,91304
144115,2,1441.8011999999999
144115,3,10988.863200000002
144115,5,7200
144116,1,15217.333333333334
144116,2,240.3002
144116,3,1831.4772000000003
144116,4,7231.737099999999
144116,5,1200
144116,6,2000
144117,1,164347.2
144118,1,13695.6
144118,2,225.18866
144118,3,1716.3027600000003
144118,4,6776.961429999999
144118,5,1080
144118,6,1800
144119,1,182608
144120,1,13695.6
144120,2,197.15819999999997
144120,3,1502.6652000000001
144120,5,1080
144121,1,164347.2
144121,2,2705.4696
144121,3,20620.0656
144121,4,81420.01079999999
144121,5,12960
144121,6,21600
144122,1,164347.2
144123,1,104999.59999999999
144124,1,164347.2
144125,1,91304
144126,1,82173.6
144126,2,1351.13196
144126,3,10297.816560000001
144126,4,40661.768579999996
144126,5,6480
144126,6,10800
144127,1,91304
144127,2,1406.148
144127,3,10717.128
144127,4,42317.454
144127,5,7200
144127,6,12000
144128,1,17499.93333333333
144129,1,209999.19999999998
144129,2,3604.3032
144129,3,27470.635200000004
144129,5,16560
144130,1,182608
144130,2,2743.0319999999997
144130,3,20906.352000000003
144130,5,14400
144131,1,182608
144132,1,164347.2
144133,1,104999.59999999999
144133,2,3796.1999999999994
144133,3,28933.2
144133,5,8280
144134,1,182608
144134,2,3075.144
144134,3,23437.584000000003
144134,5,14400
144135,1,182608
144135,2,3075.144
144135,3,23437.584000000003
144135,4,92545.21199999998
144135,5,14400
144135,6,24000
144136,1,182608
144137,1,182608
144138,1,182608
144138,2,2812.296
144138,3,21434.256
144138,4,84634.908
144138,5,14400
144138,6,24000
144139,1,164347.2
144140,1,104999.59999999999
144141,1,13695.6
144142,1,91304
144142,2,1367.0759999999998
144142,3,10419.336000000001
144142,4,41141.598
144142,5,7200
144142,6,12000
144143,1,209999.19999999998
144144,1,209999.19999999998
144145,1,209999.19999999998
144145,2,7592.399999999999
144145,3,57866.4
144145,5,16560
144146,1,209999.19999999998
144147,1,209999.19999999998
144147,2,3604.3032
144147,3,27470.635200000004
144147,4,108470.04359999999
144147,5,16560
144147,6,27599.999999999996
144148,1,17499.93333333333
144148,2,300.35859999999997
144148,3,2289.2196000000004
144148,5,1380
144149,1,209999.19999999998
144149,2,3604.3032
144149,3,27470.635200000004
144149,5,16560
144150,1,104999.59999999999
144151,1,82173.6
144151,2,1351.13196
144151,3,10297.816560000001
144151,4,40661.768579999996
144151,5,6480
144151,6,10800
144152,1,15217.333333333334
144152,2,256.262
144152,3,1953.1320000000003
144152,5,1200
144153,1,82173.6
144154,1,209999.19999999998
144155,1,182608
144155,2,2743.0319999999997
144155,3,20906.352000000003
144155,5,14400
144156,1,164347.2
144156,2,2705.4696
144156,3,20620.0656
144156,4,81420.01079999999
144156,5,12960
144156,6,21600
144157,1,82173.6
144158,1,182608
144158,2,2734.1519999999996
144158,3,20838.672000000002
144158,4,82283.196
144158,5,14400
144158,6,24000
144159,1,182608
144159,2,2812.296
144159,3,21434.256
144159,4,84634.908
144159,5,14400
144159,6,24000
144160,1,209999.19999999998
144161,1,164347.2
144162,1,104999.59999999999
144162,2,1802.1516
144162,3,13735.317600000002
144162,4,54235.021799999995
144162,5,8280
144162,6,13799.999999999998
144163,1,13695.6
144163,2,196.17399999999998
144163,3,1495.164
144163,4,5903.776999999999
144163,5,1080
144163,6,1800
144164,1,164347.2
144164,2,2702.26392
144164,3,20595.633120000002
144164,5,12960
144165,1,209999.19999999998
144165,2,4610.318399999999
144165,3,35138.1024
144165,5,16560
144166,1,209999.19999999998
144166,2,3604.3032
144166,3,27470.635200000004
144166,5,16560
144167,1,164347.2
144168,1,104999.59999999999
144169,1,91304
144170,1,91304
144170,2,1441.8011999999999
144170,3,10988.863200000002
144170,5,7200
144171,1,182608
144171,2,2734.1519999999996
144171,3,20838.672000000002
144171,4,82283.196
144171,5,14400
144171,6,24000
144172,1,164347.2
144173,1,15217.333333333334
144174,1,17499.93333333333
144174,2,300.35859999999997
144174,3,2289.2196000000004
144174,5,1380
144175,1,209999.19999999998
144176,1,82173.6
144177,1,82173.6
144177,2,1352.7348
144177,3,10310.0328
144177,5,6480
144178,1,82173.6
144178,2,1351.13196
144178,3,10297.816560000001
144178,5,6480
144179,1,182608
144179,2,3075.144
144179,3,23437.584000000003
144179,4,92545.21199999998
144179,5,14400
144179,6,24000
144180,1,164347.2
144180,2,2643.9311999999995
144180,3,20151.043200000004
144180,4,79568.0376
144180,5,12960
144180,6,21600
144181,1,209999.19999999998
144181,2,4610.318399999999
144181,3,35138.1024
144181,5,16560
144182,1,164347.2
144182,2,2643.9311999999995
144182,3,20151.043200000004
144182,5,12960
144183,1,104999.59999999999
144184,1,91304
144185,1,17499.93333333333
144185,2,300.35859999999997
144185,3,2289.2196000000004
144185,5,1380
144186,1,164347.2
144187,1,164347.2
144187,2,2702.26392
144187,3,20595.633120000002
144187,4,81323.53715999999
144187,5,12960
144187,6,21600
144188,1,15217.333333333334
144189,1,15217.333333333334
144190,1,182608
144191,1,182608
144191,2,2743.0319999999997
144191,3,20906.352000000003
144191,5,14400
144192,1,182608
144192,2,2743.0319999999997
144192,3,20906.352000000003
144192,4,82550.43599999999
144192,5,14400
144192,6,24000
144193,1,182608
144194,1,182608
144194,2,2883.6023999999998
144194,3,21977.726400000003
144194,5,14400
144195,1,164347.2
144196,1,91304
144196,2,1441.8011999999999
144196,3,10988.863200000002
144196,4,43390.4226
144196,5,7200
144196,6,12000
144197,1,13695.6
144198,1,104999.59999999999
144198,2,2305.1591999999996
144198,3,17569.0512
144198,5,8280
144199,1,164347.2
144199,2,2702.26392
144199,3,20595.633120000002
144199,5,12960
144200,1,82173.6
144201,1,182608
144202,1,182608
144203,1,82173.6
144204,1,164347.2
144205,1,164347.2
144205,2,2705.4696
144205,3,20620.0656
144205,5,12960
144206,1,17499.93333333333
144206,2,384.19319999999993
144206,3,2928.1752
144206,5,1380
144207,1,209999.19999999998
144208,1,104999.59999999999
144209,1,104999.59999999999
144210,1,164347.2
144210,2,2354.0879999999997
144210,3,17941.968
144210,4,70845.324
144210,5,12960
144210,6,21600
144211,1,13695.6
144211,2,225.18866
144211,3,1716.3027600000003
144211,5,1080
144212,1,182608
144213,1,82173.6
144213,2,1321.9655999999998
144213,3,10075.521600000002
144213,5,6480
144214,1,164347.2
144214,2,2365.8983999999996
144214,3,18031.9824
144214,5,12960
144215,1,91304
144215,2,1371.5159999999998
144215,3,10453.176000000001
144215,5,7200
144216,1,164347.2
144217,1,104999.59999999999
144218,1,164347.2
144218,2,2362.08
144218,3,18002.88
144218,4,71085.84
144218,5,12960
144218,6,21600
144219,1,15217.333333333334
144220,1,91304
144221,1,182608
144222,1,91304
144222,2,1441.8011999999999
144222,3,10988.863200000002
144222,5,7200
144223,1,164347.2
144224,1,104999.59999999999
144224,2,2305.1591999999996
144224,3,17569.0512
144224,5,8280
144225,1,164347.2
144226,1,164347.2
144227,1,15217.333333333334
144228,1,82173.6
144229,1,209999.19999999998
144229,2,4610.318399999999
144229,3,35138.1024
144229,4,138745.66319999998
144229,5,16560
144229,6,27599.999999999996
144230,1,82173.6
144231,1,164347.2
144232,1,164347.2
144233,1,182608
144233,2,2734.1519999999996
144233,3,20838.672000000002
144233,5,14400
144234,1,82173.6
144234,2,1351.13196
144234,3,10297.816560000001
144234,5,6480
144235,1,182608
144236,1,91304
144237,1,17499.93333333333
144238,1,209999.19999999998
144239,1,91304
144240,1,91304
144240,2,1367.0759999999998
144240,3,10419.336000000001
144240,5,7200
144241,1,82173.6
144241,2,1181.04
144241,3,9001.44
144241,5,6480
144242,1,82173.6
144243,1,104999.59999999999
144243,2,1802.1516
144243,3,13735.317600000002
144243,5,8280
144244,1,82173.6
144244,2,1352.7348
144244,3,10310.0328
144244,4,40710.005399999995
144244,5,6480
144244,6,10800
144245,1,15217.333333333334
144246,1,13695.6
144246,2,196.84
144246,3,1500.24
144246,5,1080
144247,1,104999.59999999999
144248,1,15217.333333333334
144249,1,182608
144250,1,164347.2
144251,1,15217.333333333334
144251,2,256.262
144251,3,1953.1320000000003
144251,4,7712.100999999999
144251,5,1200
144251,6,2000
144252,1,91304
144252,2,1371.5159999999998
144252,3,10453.176000000001
144252,4,41275.21799999999
144252,5,7200
144252,6,12000
144253,1,209999.19999999998
144253,2,4610.318399999999
144253,3,35138.1024
144253,5,16560
144254,1,182608
144254,2,2743.0319999999997
144254,3,20906.352000000003
144254,5,14400
144255,1,209999.19999999998
144256,1,13695.6
144256,2,220.32759999999996
144256,3,1679.2536000000002
144256,5,1080
144257,1,91304
144257,2,1367.0759999999998
144257,3,10419.336000000001
144257,4,41141.598
144257,5,7200
144257,6,12000
144258,1,91304
144258,2,1371.5159999999998
144258,3,10453.176000000001
144258,5,7200
144259,1,209999.19999999998
144259,2,3604.3032
144259,3,27470.635200000004
144259,4,108470.04359999999
144259,5,16560
144259,6,27599.999999999996
144260,1,209999.19999999998
144261,1,104999.59999999999
144261,2,1802.1516
144261,3,13735.317600000002
144261,5,8280
144262,1,82173.6
144262,2,1352.7348
144262,3,10310.0328
144262,4,40710.005399999995
144262,5,6480
144262,6,10800
144263,1,209999.19999999998
144263,2,3604.3032
144263,3,27470.635200000004
144263,4,108470.04359999999
144263,5,16560
144263,6,27599.999999999996
144264,1,164347.2
144265,1,209999.19999999998
144265,2,4610.318399999999
144265,3,35138.1024
144265,5,16560
144266,1,182608
144266,2,2883.6023999999998
144266,3,21977.726400000003
144266,5,14400
144267,1,164347.2
144268,1,91304
144268,2,1371.5159999999998
144268,3,10453.176000000001
144268,5,7200
144269,1,91304
144269,2,1367.0759999999998
144269,3,10419.336000000001
144269,5,7200
144270,1,164347.2
144270,2,2354.0879999999997
144270,3,17941.968
144270,5,12960
144271,1,164347.2
144271,2,2365.8983999999996
144271,3,18031.9824
144271,4,71200.75319999999
144271,5,12960
144271,6,21600
144272,1,13695.6
144273,1,182608
144273,2,2743.0319999999997
144273,3,20906.352000000003
144273,5,14400
144274,1,82173.6
144275,1,209999.19999999998
144275,2,7592.399999999999
144275,3,57866.4
144275,5,16560
144276,1,209999.19999999998
144277,1,182608
144278,1,15217.333333333334
144278,2,234.35799999999998
144278,3,1786.188
144278,4,7052.909
144278,5,1200
144278,6,2000
144279,1,209999.19999999998
144279,2,3604.3032
144279,3,27470.635200000004
144279,5,16560
144280,1,82173.6
