id_siniestro,id_poliza,id_cobertura,monto_siniestro,fecha_ocurrencia
10205,150523,1,233722.79143789597,2018-10-03
10206,150526,1,83150.41140875313,2019-03-26
10207,150531,1,1701944.1471885655,2019-06-15
10208,150539,1,2064489.5224360314,2018-12-29
10209,150540,4,232326.4336316128,2019-02-14
10210,150544,1,25474.368772974238,2019-08-02
10211,150545,1,159018.18195059337,2019-06-24
10212,150548,4,65841.58971738769,2019-03-10
10213,150552,4,645272.8781506566,2019-05-26
10214,150564,1,261650.48611182533,2018-10-02
10215,150571,1,94739.67713688646,2019-03-14
10216,150571,1,642123.1103629454,2019-03-06
10217,150573,1,118582.41621142952,2019-11-11
10218,150575,1,207115.85891181277,2019-06-22
10219,150576,1,279189.7555635567,2019-04-19
10220,150582,1,293906.482816681,2018-12-16
10221,150583,1,655113.2352967516,2020-03-09
10222,150586,1,476503.21216558653,2018-12-28
10223,150592,1,1208903.0333914147,2019-02-06
10224,150595,1,99436.1316529645,2019-09-15
10225,150605,1,910733.1734774899,2018-12-29
10226,150610,1,1189362.9254235425,2019-06-06
10227,150629,3,845686.2081269799,2019-01-09
10228,150635,1,414138.6960559096,2019-03-26
10229,150636,1,1531015.242147575,2020-03-15
10230,150638,4,146632.35457615927,2018-10-17
10231,150642,1,921888.8253007628,2019-03-31
10232,150643,1,118572.66328419931,2018-12-15
10233,150653,1,193792.94742138125,2019-09-10
10234,150658,1,1007355.7973594113,2019-05-24
10235,150686,1,393997.848146711,2019-07-23
10236,150687,5,6265.133433043957,2019-02-22
10237,150697,5,873305.0556478262,2019-10-02
10238,150701,4,681093.873456899,2019-02-22
10239,150704,1,610328.2785254169,2020-02-18
10240,150707,1,65810.8100213071,2019-08-25
10241,150710,5,33774.82979558408,2019-08-20
10242,150715,1,1413915.1181264136,2019-01-06
10243,150718,4,920226.5508437636,2020-01-08
10244,150723,1,201464.04328087065,2019-08-11
10245,150724,1,2705439.953451846,2018-12-02
10246,150725,1,130853.43797786327,2020-02-06
10247,150728,1,81290.90955384728,2019-05-02
10248,150730,1,2452801.1010395754,2019-07-31
10249,150737,1,87848.39554220019,2018-09-03
10250,150740,4,98534.07809778441,2019-08-05
10251,150755,4,143889.815992706,2019-07-05
10252,150756,1,161602.3393031252,2019-10-16
10253,150757,3,68558.25730376411,2020-01-04
10254,150760,3,531202.4256762802,2019-05-14
10255,150763,1,956324.4633823043,2018-08-25
10256,150772,1,339409.2864749003,2019-07-09
10257,150786,1,104744.31729230331,2019-03-15
10258,150787,1,979825.371564387,2019-04-19
10259,150791,4,698672.3404939161,2019-04-26
10260,150795,1,18717.556409200653,2019-04-12
10261,150799,1,1297720.1181876124,2019-05-09
10262,150803,1,1063728.6664759112,2019-08-03
10263,150816,5,822059.4444865395,2019-10-10
10264,150818,1,597690.0365999327,2018-07-29
10265,150823,1,104293.76084031584,2019-08-06
10266,150825,5,167575.44614374638,2019-02-10
10267,150829,3,134625.07609929115,2019-05-24
10268,150830,1,3433244.0755727664,2019-03-17
10269,150831,1,126986.19137360054,2019-10-03
10270,150846,5,16289.652693509148,2019-04-25
10271,150847,1,93632.74560104404,2019-06-19
10272,150850,1,843242.433287688,2018-09-28
10273,150851,1,216680.2220951831,2018-11-06
10274,150882,1,100905.4080395191,2019-03-21
10275,150885,3,470167.5311050317,2019-02-12
10276,150897,1,1709888.87723806,2019-07-19
10277,150898,4,1034642.8330367538,2019-10-13
10278,150898,4,29745.364517142607,2019-09-12
10279,150905,1,508450.4291532004,2018-12-16
10280,150918,1,200449.4822956212,2019-02-20
10281,150923,1,1538662.9858468312,2019-01-02
10282,150925,1,1937189.8830491155,2019-09-07
10283,150931,1,272478.6260910784,2018-09-06
10284,150935,1,373964.80524710706,2019-10-07
10285,150941,1,764124.1762182874,2019-06-02
10286,150948,1,402638.6197980442,2019-05-25
10287,150948,1,584767.1243262212,2019-04-13
10288,150964,1,1809553.4544893566,2019-06-19
10289,150968,5,368765.167693112,2019-06-12
10290,150968,5,5021.61355689168,2019-02-20
10291,150971,1,2827.026013658983,2019-04-27
10292,150971,1,3265897.9324873067,2019-02-11
10293,150972,1,154082.89086542185,2019-03-16
10294,150982,1,760154.5197275983,2019-09-08
10295,150986,1,426141.347737079,2019-05-24
10296,150987,1,286697.46710716747,2019-09-22
10297,150991,1,492744.3370764465,2019-02-11
10298,151001,1,113954.93721233701,2019-02-22
10299,151005,1,3259540.2396240807,2019-05-11
10300,151008,1,1285229.4815781754,2019-12-02
10301,151018,1,281891.55639503896,2019-11-02
10302,151019,1,147068.43990752148,2019-05-19
10303,151021,1,44226.194436927326,2019-09-24
10304,151027,1,1855497.0856502715,2019-07-13
10305,151034,1,269460.1431425675,2019-09-29
10306,151039,1,108818.04605471995,2019-04-06
10307,151042,1,376496.3591537357,2019-07-17
10308,151042,1,680857.3614640882,2020-01-08
10309,151044,1,159635.92082030445,2018-11-20
10310,151051,1,2977678.726540772,2019-07-20
10311,151058,1,429054.5587852313,2019-06-02
10312,151064,4,672727.2606051768,2020-01-20
10313,151064,4,145764.40942234593,2020-02-07
10314,151065,1,1378487.6199118986,2019-01-04
10315,151085,1,1313102.6452729222,2019-07-03
10316,151094,1,328009.1519743237,2019-06-03
10317,151096,1,1292594.038593274,2019-03-22
10318,151097,1,413957.40883226227,2019-01-13
10319,151101,1,1054180.2859471673,2020-01-31
10320,151107,1,84235.78147546481,2019-06-25
10321,151115,4,307140.02899845864,2019-01-29
10322,151133,3,340730.2460390269,2019-10-20
10323,151138,1,186633.31148797294,2019-05-14
10324,151139,1,304183.7793225957,2019-03-09
10325,151142,1,214267.59002877725,2020-01-08
10326,151145,1,261575.32492160238,2019-09-15
10327,151149,6,4399211.853532554,2019-10-12
10328,151158,4,181098.94713609014,2020-01-16
10329,151164,1,528712.6100157641,2019-12-05
10330,151175,1,791000.8696031369,2019-01-17
10331,151175,1,709086.7608857054,2018-09-23
10332,151175,5,936929.3286892321,2018-12-24
10333,151180,1,2144986.782258819,2019-04-25
10334,151183,1,973240.5120600263,2019-07-18
10335,151186,1,632523.138673827,2018-09-08
10336,151187,3,34614.052972812206,2019-02-12
10337,151193,1,532950.8598610621,2019-05-16
10338,151195,1,672057.4187145301,2020-01-01
10339,151198,1,4335786.9520045975,2019-01-05
10340,151198,1,2030278.0060710174,2019-11-29
10341,151201,1,296379.171544638,2019-03-22
10342,151201,1,366883.2176035498,2019-12-07
10343,151201,1,27009.044956765138,2019-03-17
10344,151206,1,114179.5413511293,2019-07-18
10345,151206,5,196990.866959095,2018-12-04
10346,151209,1,154969.43280100124,2018-11-16
10347,151209,3,447889.6894880319,2018-09-04
10348,151211,1,100803.41755966656,2019-04-24
10349,151215,1,956262.3755217057,2019-07-31
10350,151217,1,650974.688201419,2018-12-11
10351,151226,3,113597.55682145711,2019-05-10
10352,151227,1,887788.7361372275,2018-12-22
10353,151238,1,596558.7004256251,2019-01-24
10354,151240,5,213403.16368100647,2019-06-25
10355,151242,1,228485.67363927845,2019-04-18
10356,151249,3,156320.2386241313,2019-10-14
10357,151253,3,794103.8498051343,2019-08-16
10358,151253,4,7404.0454740533605,2018-09-15
10359,151260,1,1715691.1442496988,2019-01-03
10360,151260,1,54564.002826602664,2019-06-25
10361,151261,1,125985.18906736001,2019-04-24
10362,151263,1,1163618.1040207485,2019-10-22
10363,151268,1,687805.6816732831,2019-04-18
10364,151271,1,337988.0156672881,2019-06-24
10365,151274,1,45883.08282688167,2019-03-19
10366,151287,1,687305.1574858299,2019-07-05
10367,151289,1,1460517.350302535,2019-06-14
10368,151295,1,1081913.007163484,2019-10-16
10369,151309,4,225329.30334093282,2019-07-12
10370,151315,1,962953.7299634785,2019-08-08
10371,151317,1,534514.7712056071,2019-11-20
10372,151324,1,167320.57234774204,2019-10-10
10373,151328,1,28141.375964912586,2018-11-05
10374,151343,1,128512.72943041578,2019-07-15
10375,151343,1,3096904.4923190097,2019-11-17
10376,151347,5,681149.0976804901,2019-12-18
10377,151359,1,232675.80885748845,2019-07-10
10378,151361,5,445946.1088328637,2019-07-22
10379,151368,1,1267860.0180001971,2019-06-29
10380,151369,1,611864.1905034038,2019-11-02
10381,151373,4,353670.4006302943,2018-10-26
10382,151384,3,756141.1033485336,2019-06-14
10383,151391,1,944211.6954565904,2019-03-21
10384,151396,4,218021.24390674755,2019-09-13
10385,151396,4,366496.20015059103,2019-05-31
10386,151397,4,109808.88184389363,2020-01-30
10387,151401,1,968541.0883092327,2019-06-08
10388,151401,1,83254.65469606128,2020-01-18
10389,151409,3,1158892.3796644344,2019-10-07
10390,151417,1,192177.01710551977,2019-09-23
10391,151420,1,719552.6984895145,2019-08-17
10392,151421,4,201868.3953449875,2019-01-06
10393,151428,1,509623.01062811475,2019-08-07
10394,151430,1,47323.27904380672,2019-08-31
10395,151437,1,880083.3422353802,2019-09-20
10396,151438,1,741322.3526445631,2019-12-23
10397,151449,1,200589.92640040023,2019-06-11
10398,151449,4,89176.49637795752,2019-05-02
10399,151456,1,509689.623185904,2019-04-10
10400,151461,1,842338.3882381221,2019-01-21
10401,151461,1,94173.61654647253,2018-09-27
10402,151463,1,407773.8391200998,2019-03-13
10403,151465,1,195826.07985208696,2019-12-14
10404,151471,1,268433.8102069833,2019-07-14
10405,151475,1,157331.68298446666,2019-03-26
10406,151476,1,71004.40615331288,2019-05-05
10407,151495,1,833676.0856307013,2019-06-20
10408,151496,1,181392.29713184014,2019-10-28
10409,151496,1,65535.11057149619,2019-08-11
10410,151500,1,138023.92787055904,2019-12-13
10411,151502,1,834119.4096668618,2019-04-26
10412,151504,3,353702.29956878757,2019-12-05
10413,151511,1,821402.1719937368,2019-04-24
10414,151516,5,1022.6919315755367,2019-05-02
10415,151525,1,155234.65875489498,2019-06-04
10416,151555,1,499101.44615450344,2018-11-01
10417,151560,1,331812.4994347072,2019-07-06
10418,151577,5,185154.66582030058,2018-09-15
10419,151582,3,565691.2337969276,2019-03-20
10420,151583,1,277204.28514368366,2019-03-01
10421,151587,1,1010167.4207847138,2020-03-02
10422,151589,4,91060.86258050054,2019-07-25
10423,151589,5,933419.01893343,2019-10-13
10424,151591,1,166473.80743942782,2020-02-08
10425,151597,4,191396.14362474298,2019-03-30
10426,151597,4,269246.5869428787,2019-11-24
10427,151597,4,161303.7317063799,2019-10-30
10428,151609,1,395193.07981922664,2019-05-03
10429,151610,1,515659.8785640987,2019-10-16
10430,151613,1,659028.1176700846,2019-07-07
10431,151629,1,1475834.247545405,2019-07-19
10432,151629,1,696214.0812589567,2019-07-22
10433,151632,1,290507.9143911875,2019-02-11
10434,151635,1,31963.2800330529,2018-12-31
10435,151636,1,99200.99904940557,2019-12-20
10436,151636,1,3423.5027466211936,2019-12-10
10437,151637,5,233706.00924049612,2019-11-17
10438,151651,1,684047.6738132503,2018-11-28
10439,151663,1,2223024.495611728,2019-12-10
10440,151663,3,691684.9515257841,2020-04-13
10441,151664,1,649142.1604746657,2019-08-06
10442,151665,3,473173.2310199118,2019-01-18
10443,151667,1,16101.918903525351,2019-10-29
10444,151673,1,328203.32363149663,2019-04-25
10445,151680,1,699205.3560380157,2019-06-27
10446,151682,1,718344.1008313134,2019-09-08
10447,151683,1,739851.5014911242,2019-01-14
10448,151684,1,388159.3611059063,2019-02-01
10449,151685,1,134971.73406623583,2019-03-10
10450,151686,1,693854.1418329779,2019-05-14
10451,151686,3,816931.1730245752,2019-05-06
10452,151695,1,1017304.7304912495,2018-12-29
10453,151722,5,205337.2691385448,2019-06-26
10454,151725,1,136056.31141431676,2018-12-17
10455,151750,1,553832.5845377984,2019-07-20
10456,151750,4,339923.44087027287,2019-10-29
10457,151752,1,55079.454475383194,2020-03-04
10458,151763,4,951994.6670733872,2019-07-05
10459,151766,1,838839.7111761108,2019-04-28
10460,151770,1,894235.5492193423,2019-08-29
10461,151770,1,1129242.7879786196,2019-04-04
10462,151771,1,1643499.4246208873,2019-05-16
10463,151776,4,131841.6019646614,2019-09-06
10464,151783,1,16387.08961312473,2019-11-08
10465,151802,1,614601.3770725729,2018-09-28
10466,151813,1,898944.025142915,2019-04-18
10467,151813,5,321132.1915154543,2019-06-24
10468,151817,3,460704.37763478,2019-06-01
10469,151822,1,1501577.787913515,2019-03-09
10470,151834,5,83411.18479147553,2019-08-11
10471,151848,1,267617.28680417826,2019-09-18
10472,151853,1,395754.9563911138,2018-11-12
10473,151864,5,79756.41433149576,2019-10-10
10474,151866,1,890597.4809164306,2019-04-09
10475,151866,1,149856.87351580057,2019-09-05
10476,151867,1,268416.5994555764,2019-05-06
10477,151887,4,16965.38607710274,2019-03-03
10478,151896,1,293597.6207623249,2019-08-22
10479,151901,1,970780.4097847926,2019-09-14
10480,151914,5,111733.8982410729,2019-05-20
10481,151932,1,600924.6633207912,2019-07-23
10482,151938,3,397565.9450111571,2019-06-20
10483,151939,4,113491.17353243055,2019-05-23
10484,151939,4,123743.47557076486,2019-01-19
10485,151939,4,84482.54211987014,2018-12-14
10486,151943,1,382529.5458278605,2019-04-18
10487,151956,1,482691.28202345694,2019-07-15
10488,151966,1,1888508.5815631535,2019-09-28
10489,151966,1,17676.857942753937,2019-09-10
10490,151966,1,615669.8543027663,2019-10-07
10491,151977,4,353657.41262698034,2018-09-19
10492,151987,1,92544.67266929895,2019-06-18
10493,151987,1,702585.6846491921,2019-06-10
10494,151995,1,281732.6580398949,2020-01-10
10495,151995,1,478193.6009247874,2019-04-27
10496,151997,1,355489.975062368,2018-12-16
10497,152018,1,1260892.9956782763,2019-08-25
10498,152019,1,180023.75973985475,2019-06-24
10499,152021,5,386559.98556545743,2019-12-22
10500,152026,1,646903.0808774962,2019-09-28
10501,152028,4,1033157.8162974226,2019-08-25
10502,152046,1,496114.24667489465,2019-10-02
10503,152049,4,74958.03208714351,2019-07-02
10504,152052,5,264828.548075981,2018-11-09
10505,152055,1,243391.54404343525,2019-05-16
10506,152058,1,2285734.9049889604,2019-01-04
10507,152058,1,1918648.5589840424,2019-10-18
10508,152061,1,868718.0542852454,2018-11-20
10509,152063,1,132063.3416429335,2020-04-28
10510,152064,1,12714.616931568984,2019-04-03
10511,152068,1,974513.6663435302,2019-06-18
10512,152080,1,395332.2080803667,2019-03-10
10513,152085,1,854899.959464868,2020-02-01
10514,152086,1,121686.60382316091,2018-12-01
10515,152096,1,67533.14481004933,2019-04-19
10516,152097,1,440768.3957004268,2019-06-25
10517,152103,1,133804.19444193188,2019-07-14
10518,152110,1,221319.32175336778,2019-06-30
10519,152114,1,1683491.1162937533,2019-03-22
10520,152125,1,617274.5672805605,2019-01-09
10521,152135,4,575381.7743345217,2019-08-22
10522,152142,1,306586.4298524922,2019-04-17
10523,152148,1,1193006.8951812428,2019-05-22
10524,152151,1,731902.1178021826,2019-04-08
10525,152154,1,401287.8593757204,2019-07-04
10526,152156,1,957670.8151930297,2019-09-03
10527,152162,1,73051.60720407407,2019-05-18
10528,152169,1,662299.7250942739,2019-02-11
10529,152179,1,808855.0659045961,2019-08-11
10530,152182,1,20863.638180853002,2020-01-18
10531,152182,1,567753.2791419046,2020-01-31
10532,152197,1,1220529.3541067862,2020-01-11
10533,152206,1,370935.78200681414,2019-10-15
10534,152209,1,2508120.4203594956,2019-07-21
10535,152211,4,595012.0227439047,2018-11-29
10536,152213,1,636799.2290459045,2020-04-01
10537,152213,3,570476.3422752391,2019-10-30
10538,152213,4,1244694.5286947903,2019-07-12
10539,152214,4,337676.48468589084,2019-04-18
10540,152223,1,991117.4887319189,2019-08-28
10541,152226,1,4514922.178506193,2018-11-14
10542,152250,1,40736.226571696345,2019-01-11
10543,152253,1,149763.01115768915,2019-11-22
10544,152253,1,258761.43158736164,2019-07-21
10545,152262,1,345802.6636444512,2019-08-18
10546,152266,1,659156.8889379103,2019-11-12
10547,152268,1,35058.49628007574,2019-02-18
10548,152274,1,2289809.3515129024,2019-06-25
10549,152274,1,260389.55107208295,2019-04-16
10550,152283,1,467483.4702281328,2018-09-15
10551,152284,1,195654.25157073722,2019-06-19
10552,152284,1,585589.478589995,2019-03-20
10553,152288,1,417960.6149265035,2019-08-12
10554,152289,3,330323.39098592615,2019-07-03
10555,152289,3,47103.64712074399,2018-09-02
10556,152297,1,366234.59172491217,2019-08-15
10557,152313,1,171618.9832457313,2019-04-01
10558,152326,1,280941.8597801992,2019-03-10
10559,152326,4,53688.70410340838,2019-08-03
10560,152328,3,2492877.5055249296,2019-01-08
10561,152329,1,272439.34384369757,2018-11-06
10562,152333,1,773978.2501884917,2019-02-21
10563,152334,1,301303.3505216839,2020-02-18
10564,152338,4,189780.60837023193,2019-02-20
10565,152341,1,284445.9997460316,2019-08-07
10566,152343,1,1706814.615495025,2019-10-24
10567,152349,1,186892.85455076722,2019-08-25
10568,152352,4,175957.34426169333,2020-03-12
10569,152354,1,703501.1540434588,2018-09-24
10570,152355,1,1016941.0663314151,2019-04-26
10571,152364,1,1586974.9239142898,2019-10-16
10572,152365,1,100957.13978024712,2019-11-16
10573,152374,4,329329.0525112188,2018-11-13
10574,152378,1,145938.25804772513,2018-08-30
10575,152392,1,106014.0777032653,2019-07-17
10576,152400,1,220967.6570293028,2019-04-24
10577,152404,1,548282.9918357071,2019-01-19
10578,152406,1,477339.30963641964,2019-07-14
10579,152410,1,56648.92683774233,2019-05-06
10580,152412,1,1079247.0550400452,2020-04-18
10581,152417,4,391.7629788466729,2018-07-24
10582,152419,1,1388.9850459121792,2019-05-10
10583,152425,1,29382.09943906897,2019-11-08
10584,152425,1,1158374.1790940822,2019-07-07
10585,152426,5,1378749.9333906986,2020-02-12
10586,152434,1,563633.3856288206,2019-05-01
10587,152434,1,51444.238185599046,2019-04-03
10588,152437,1,47773.00781817734,2019-05-14
10589,152447,1,144276.24337667334,2020-02-17
10590,152447,4,86424.87261604518,2019-12-11
10591,152448,4,119830.77242838826,2019-06-07
10592,152449,1,1707491.3433593537,2019-07-06
10593,152449,1,471964.83765829395,2018-10-13
10594,152449,4,211599.44966790732,2018-09-05
10595,152459,1,806412.1399038289,2019-02-26
10596,152467,1,275547.14678217913,2020-03-27
10597,152470,5,720091.073363464,2019-03-26
10598,152477,5,626853.3238763023,2019-02-24
10599,152497,1,106755.54996536532,2019-04-28
10600,152509,1,1055939.7528724414,2018-11-22
10601,152512,4,443531.745848393,2019-08-27
10602,152518,5,136624.74621087313,2019-06-05
10603,152528,1,934562.1922155976,2019-08-04
10604,152529,1,721753.0914018502,2019-05-02
10605,152533,1,72561.29434157476,2018-11-07
10606,152535,1,224232.44713625684,2019-07-17
10607,152535,1,73506.46960209547,2019-09-16
10608,152542,1,61785.70793372504,2019-07-01
10609,152547,1,1822782.2900884103,2020-04-15
10610,152559,1,817499.7861059256,2020-01-16
10611,152559,3,206360.2206500899,2019-06-30
10612,152560,1,1030158.4316036782,2019-12-05
10613,152561,3,1244729.4957467988,2019-11-09
10614,152565,1,246954.8083046847,2019-07-05
10615,152569,1,498534.5008445776,2019-12-18
10616,152571,1,168732.00330307754,2019-03-06
10617,152571,1,1261968.8931050405,2018-12-30
10618,152574,1,1024996.7253381001,2018-10-01
10619,152579,5,281031.44261234027,2019-11-11
10620,152582,1,7593.609866753686,2019-06-11
10621,152589,1,42237.93800632423,2019-03-10
10622,152590,1,1168193.1429041927,2019-03-17
10623,152604,1,158259.28620315876,2019-04-01
10624,152605,4,96416.86310160672,2019-08-22
10625,152607,1,240920.27819864033,2019-03-25
10626,152610,1,1207226.106888563,2019-09-30
10627,152615,1,2234265.6728622923,2019-02-10
10628,152617,1,370789.77186454553,2019-04-04
10629,152621,1,224857.23602550756,2019-10-19
10630,152625,1,685001.0556489776,2019-10-02
10631,152636,1,258606.86922703777,2018-09-16
10632,152640,1,130228.60630908355,2019-11-17
10633,152645,1,59337.55953005888,2019-01-21
10634,152646,4,441598.1009147204,2018-10-30
10635,152671,1,75683.95905082133,2019-10-06
10636,152677,1,158957.1360021634,2019-07-24
10637,152685,1,156530.36152421095,2019-02-18
10638,152685,3,40575.66251270939,2018-08-09
10639,152701,1,1579349.3448421124,2018-11-26
10640,152711,5,501483.89616323245,2019-10-04
10641,152712,1,737413.0511111732,2019-02-18
10642,152718,1,91917.10721769277,2019-07-21
10643,152725,1,330264.83929451136,2019-07-31
10644,152725,1,10489.295439766254,2019-08-19
10645,152743,1,252105.4218635112,2019-07-08
10646,152743,1,336301.0471169427,2019-07-11
10647,152744,1,453442.9679129175,2019-01-13
10648,152744,1,30366.311030327808,2019-01-05
10649,152767,1,234169.45169513533,2020-06-04
10650,152767,1,573684.5293876401,2020-03-10
10651,152769,1,163694.9743246017,2019-03-27
10652,152790,1,170209.4630155439,2019-10-09
10653,152791,1,696021.1643459335,2019-03-02
10654,152797,1,520827.9314121568,2019-03-26
10655,152804,1,867738.4778724519,2018-12-06
10656,152804,1,250700.4100219203,2019-02-21
10657,152804,1,250565.60198457632,2019-08-13
10658,152805,1,512553.7470937253,2019-01-30
10659,152805,4,129006.49083954748,2019-05-07
10660,152810,4,73144.7033386288,2020-02-28
10661,152815,1,883447.7207304122,2019-04-03
10662,152823,1,385586.2285549664,2019-08-09
10663,152831,4,118254.37201866486,2019-12-05
10664,152835,1,712897.5096937123,2020-01-23
10665,152838,1,861765.4974248701,2019-07-16
10666,152839,1,330020.1783578731,2019-08-07
10667,152840,4,306432.71283661283,2020-01-12
10668,152849,1,109417.95373690689,2019-09-06
10669,152858,1,285737.4886246794,2019-05-30
10670,152862,1,450740.19925292814,2020-02-09
10671,152865,1,1683252.6342791717,2019-03-08
10672,152868,1,52113.185784055386,2019-04-28
10673,152870,1,352023.0835923669,2019-10-24
10674,152872,1,417.10038734413683,2019-06-08
10675,152889,3,293624.9729805845,2019-05-19
10676,152890,1,335953.81997949164,2018-10-19
10677,152893,4,17940.602840956974,2019-03-17
10678,152895,1,629646.3491065409,2019-05-30
10679,152900,4,537366.8781345764,2018-10-31
10680,152903,1,209671.52771699382,2018-11-29
10681,152904,1,932162.4026949232,2020-01-16
10682,152906,1,461087.00910910545,2019-06-18
10683,152906,1,457375.68188872794,2019-10-22
10684,152909,1,625466.3412566886,2019-10-17
10685,152915,1,560648.4633069655,2018-12-31
10686,152915,1,920446.0081047177,2018-10-26
10687,152921,1,2473064.9953298154,2019-05-08
10688,152923,1,702404.4471869845,2020-04-01
10689,152928,1,872511.0822308672,2019-07-26
10690,152932,1,1425897.2873061325,2019-10-08
10691,152936,1,223551.30499130487,2019-07-20
10692,152964,1,1009135.8747142113,2019-08-02
10693,152967,1,210702.6299676825,2019-03-07
10694,152975,1,287869.2816130752,2019-12-12
10695,152977,1,214430.025225488,2019-02-15
10696,152984,5,1191626.118246782,2019-08-20
10697,152987,1,364934.93189189164,2019-06-15
10698,152989,4,496798.30061029916,2019-01-04
10699,153000,1,987133.4814699298,2019-05-19
10700,153011,1,420455.80752024427,2019-03-08
10701,153023,1,87119.48052548664,2019-09-06
10702,153031,1,839441.0359718263,2019-09-17
10703,153034,1,1260324.5361088444,2020-02-05
10704,153041,1,225644.36695458562,2018-10-11
10705,153043,1,353493.32753026346,2019-06-27
10706,153049,1,533326.807641071,2020-05-25
10707,153056,3,282857.5407758681,2019-07-02
10708,153058,1,340350.69764147373,2019-08-18
10709,153062,1,300604.44499223074,2018-09-27
10710,153064,4,155591.81505343644,2018-10-20
10711,153066,1,1727625.7918844211,2018-12-12
10712,153071,1,857357.7462584277,2019-01-05
10713,153081,4,437693.42500518815,2019-11-04
10714,153085,1,669166.4869337354,2019-10-31
10715,153086,1,406128.5316029191,2018-11-04
10716,153090,1,300512.6530879447,2019-09-19
10717,153096,1,719456.0630334517,2019-07-23
10718,153100,1,1410237.5486887756,2019-09-21
10719,153100,1,1518081.4780281696,2020-05-16
10720,153104,5,118779.89218396801,2019-06-07
10721,153106,1,138853.00825609406,2019-06-30
10722,153106,1,735557.3065599086,2019-06-17
10723,153114,3,375063.2469124007,2019-08-14
10724,153116,1,1556932.1772322766,2019-05-05
10725,153116,4,239000.14211724774,2019-03-06
10726,153117,1,224109.15340614505,2018-09-27
10727,153130,4,94251.03454080177,2019-04-17
10728,153135,5,108597.39737262345,2019-07-17
10729,153144,1,180440.03028160604,2019-02-25
10730,153150,1,90405.65009958856,2018-11-10
10731,153161,1,346431.13519518357,2019-05-24
10732,153170,1,783902.13504931645,2020-01-11
10733,153175,1,3015798.905702874,2019-01-30
10734,153179,3,1286480.4475966757,2019-04-25
10735,153184,1,1936863.0462289196,2019-01-23
10736,153189,1,128395.67176334301,2019-01-31
10737,153195,1,301651.23136139195,2019-03-01
10738,153201,3,903617.2927610971,2019-08-06
10739,153203,4,7623.579199940432,2019-04-21
10740,153211,4,520737.6604460792,2019-05-08
10741,153213,1,115312.14060756285,2019-04-13
10742,153216,1,651472.6027049676,2019-02-02
10743,153218,1,2704138.8391990247,2019-04-09
10744,153218,4,746109.69580436,2019-04-14
10745,153229,1,260646.3531701099,2019-03-31
10746,153233,5,84723.7827490757,2019-01-31
10747,153234,1,1481506.0438415695,2020-02-01
10748,153237,1,14945.74428074844,2018-12-12
10749,153239,3,243072.24392248783,2019-02-17
10750,153239,5,55745.77818612378,2018-09-17
10751,153242,1,512541.78802870243,2019-03-06
10752,153242,4,734037.3237268614,2019-02-06
10753,153243,1,1200597.284354244,2018-11-30
10754,153247,4,92674.13424022263,2019-09-05
10755,153250,1,429202.6450503501,2020-04-30
10756,153250,1,146511.8106978449,2020-01-28
10757,153256,1,338439.6032518926,2019-10-08
10758,153260,1,667985.0098900481,2018-12-20
10759,153267,1,776188.9539577982,2019-05-15
10760,153267,4,276875.3635071198,2019-09-11
10761,153273,1,771557.9860400123,2018-11-10
10762,153281,1,1251718.972880701,2019-09-23
10763,153287,3,648696.4117243951,2019-11-06
10764,153291,1,2760.5910348484085,2019-02-17
10765,153298,1,2011316.7648685565,2019-07-02
10766,153300,1,652611.7519479261,2019-05-25
10767,153304,1,289717.4038978609,2018-11-27
10768,153317,5,302401.0578975714,2018-12-31
10769,153318,4,26519.58063725615,2019-05-30
10770,153320,1,1283296.3857034505,2019-07-16
10771,153327,1,222641.37890319235,2019-08-26
10772,153335,1,269784.4907259266,2018-11-22
10773,153336,1,59885.83006700082,2018-07-27
10774,153343,1,696972.027536321,2019-06-22
10775,153344,4,496899.9822640938,2019-10-24
10776,153358,3,209254.12315722334,2019-07-30
10777,153373,4,1338.5367932589725,2019-08-20
10778,153374,1,753320.6634274855,2019-11-04
10779,153388,1,619906.2359455416,2019-07-10
10780,153389,1,210551.96978191752,2019-07-19
10781,153406,1,803351.4567349082,2018-08-26
10782,153414,1,602761.7946560646,2019-10-30
10783,153414,4,213857.15239617275,2020-02-15
10784,153415,5,466674.8122991396,2019-10-26
10785,153419,1,166061.30589095782,2019-03-31
10786,153420,1,420217.85965377465,2018-09-04
10787,153421,1,886205.9752853125,2019-06-24
10788,153432,1,325172.6686569066,2019-07-15
10789,153433,5,158327.11136899889,2019-02-12
10790,153439,1,207139.70509295704,2018-09-24
10791,153442,4,256887.20276255894,2019-03-12
10792,153445,1,136214.81577223912,2019-08-20
10793,153448,1,2998265.9840103365,2018-12-25
10794,153450,1,251993.88222637447,2019-01-11
10795,153471,1,745348.5902136965,2019-11-09
10796,153474,1,97199.2827792624,2018-10-04
10797,153475,1,9082.243491122033,2018-09-08
10798,153479,1,209651.74960215067,2019-08-08
10799,153479,1,44521.57267380506,2019-03-08
10800,153479,3,831506.3988194866,2019-11-14
10801,153482,1,148960.432833076,2019-05-25
10802,153499,1,669023.1154075528,2019-04-25
10803,153502,1,949800.9667022004,2018-08-29
10804,153521,1,202694.6630232297,2019-03-05
10805,153538,1,728012.2244900487,2019-09-26
10806,153539,1,210249.99481425877,2019-07-31
10807,153540,1,674844.819615463,2019-07-22
10808,153540,4,175001.32559785104,2019-06-24
